gene,promoter,gene_position,direction,tss,evidence
ruvA,ruvAp1,1945976.0,-,1946024.0,"[""none"", ""EXP""]"
ruvB,ruvAp1,1945356.0,-,1946024.0,"[""none"", ""EXP""]"
ruvA,ruvAp2,1945976.0,-,1946016.0,"[""none"", ""EXP""]"
ruvB,ruvAp2,1945356.0,-,1946016.0,"[""none"", ""EXP""]"
ruvC,ruvCp,1947376.0,-,1947439.0,"[""COMP"", ""COMP""]"
ruvC,yebCp,1947376.0,-,1948185.0,"[""COMP"", ""COMP""]"
yebC,yebCp,1948151.0,-,1948185.0,"[""COMP"", ""COMP""]"
rybB,rybBp,888057.0,-,888057.0,"[""COMP"", ""COMP"", ""EXP"", ""EXP""]"
rydC,rydCp,1491506.0,-,1491506.0,"[""COMP"", ""EXP"", ""COMP""]"
ryeA,ryeAp,1923066.0,+,1923064.0,"[""COMP"", ""EXP"", ""EXP"", ""COMP""]"
ryfD,ryfDp,2734295.0,-,2734295.0,"[""COMP"", ""EXP""]"
ryhB,yhhXp5,3581016.0,-,3581016.0,"[""none"", ""COMP"", ""EXP""]"
ryjA,ryjAp,4278066.0,-,4278066.0,"[""none"", ""EXP""]"
ryjB,ryjBp,4527977.0,+,4527977.0,"[""COMP"", ""EXP""]"
safA,safAp,1583959.0,-,1584028.0,"[""COMP"", ""EXP"", ""COMP""]"
ydeO,safAp,1583687.0,-,1584028.0,"[""COMP"", ""EXP"", ""COMP""]"
sbcB,sbcBp,2082756.0,+,2082728.0,"[""none"", ""EXP""]"
sbcC,sbcDp,415753.0,-,416977.0,"[""COMP"", ""COMP""]"
sbcD,sbcDp,416952.0,-,416977.0,"[""COMP"", ""COMP""]"
sbmA,sbmAp,396639.0,+,396553.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP""]"
yaiW,sbmAp,397872.0,+,396553.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP""]"
sbmC,sbmCp1,2081262.0,-,2081325.0,"[""EXP""]"
sbmC,sbmCp2,2081262.0,-,2081303.0,"[""EXP""]"
sdaA,sdaAp,1896932.0,+,1896809.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""EXP""]"
sdhA,sdhCp,755907.0,+,754958.0,"[""COMP"", ""EXP"", ""COMP""]"
sdhB,sdhCp,757689.0,+,754958.0,"[""COMP"", ""EXP"", ""COMP""]"
sdhC,sdhCp,755177.0,+,754958.0,"[""COMP"", ""EXP"", ""COMP""]"
sdhD,sdhCp,755560.0,+,754958.0,"[""COMP"", ""EXP"", ""COMP""]"
sdhX,sdhCp,765050.0,+,754958.0,"[""COMP"", ""EXP"", ""COMP""]"
sucA,sdhCp,758706.0,+,754958.0,"[""COMP"", ""EXP"", ""COMP""]"
sucB,sdhCp,761522.0,+,754958.0,"[""COMP"", ""EXP"", ""COMP""]"
sucC,sdhCp,763014.0,+,754958.0,"[""COMP"", ""EXP"", ""COMP""]"
sucD,sdhCp,764180.0,+,754958.0,"[""COMP"", ""EXP"", ""COMP""]"
sdhA,sdhDp,755907.0,+,755404.0,"[""COMP"", ""EXP"", ""COMP""]"
sdhB,sdhDp,757689.0,+,755404.0,"[""COMP"", ""EXP"", ""COMP""]"
sdhD,sdhDp,755560.0,+,755404.0,"[""COMP"", ""EXP"", ""COMP""]"
sdhE,sdhEp,3041070.0,-,3041099.0,"[""EXP""]"
ygfX,sdhEp,3040823.0,-,3041099.0,"[""EXP""]"
sdiA,sdiAp1b,1996832.0,-,1996910.0,"[""none"", ""COMP"", ""EXP""]"
sdiA,sdiAp2b,1996832.0,-,1996893.0,"[""none"", ""EXP""]"
sdiA,sdiAp4,1996832.0,-,1996857.0,"[""none"", ""EXP""]"
sdiA,sdiAp2,1996832.0,-,1996897.0,"[""none"", ""COMP"", ""EXP""]"
sdiA,sdiAp3,1996832.0,-,1996867.0,"[""none"", ""EXP""]"
sdiA,sdiAp1,1996832.0,-,1996917.0,"[""none"", ""EXP""]"
sdsN,sdsNp2,1996921.0,+,1996880.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
sdsN,sdsNp1,1996921.0,+,1996921.0,"[""COMP"", ""EXP"", ""EXP"", ""COMP""]"
secD,yajCp,427647.0,+,427205.0,"[""none"", ""EXP"", ""COMP""]"
secF,yajCp,429505.0,+,427205.0,"[""none"", ""EXP"", ""COMP""]"
yajC,yajCp,427287.0,+,427205.0,"[""none"", ""EXP"", ""COMP""]"
selA,selAp,3761249.0,-,3761297.0,"[""none"", ""EXP""]"
selB,selAp,3759861.0,-,3761297.0,"[""none"", ""EXP""]"
selC,selCp,3836222.0,+,3836198.0,"[""none"", ""EXP""]"
selD,selDp1,1848008.0,-,1848024.0,"[""none"", ""EXP"", ""EXP""]"
topB,selDp1,1846960.0,-,1848024.0,"[""none"", ""EXP"", ""EXP""]"
selD,selDp2,1848008.0,-,1848029.0,"[""none"", ""EXP""]"
topB,selDp2,1846960.0,-,1848029.0,"[""none"", ""EXP""]"
selD,ydjAp,1848008.0,-,1848700.0,"[""none"", ""EXP""]"
topB,ydjAp,1846960.0,-,1848700.0,"[""none"", ""EXP""]"
ydjA,ydjAp,1848676.0,-,1848700.0,"[""none"", ""EXP""]"
selO,ydiUp,1791244.0,-,1791254.0,"[""none"", ""EXP""]"
serA,serAp2,3058410.0,-,3058549.0,"[""COMP"", ""COMP"", ""EXP"", ""EXP""]"
serA,serAp1,3058410.0,-,3058456.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
serC,serCp2,957653.0,+,957579.0,"[""none"", ""EXP""]"
serS,serSp,939428.0,+,939365.0,"[""EXP""]"
serT,serTp,1031712.0,-,1031719.0,"[""none"", ""COMP"", ""EXP""]"
serU,serUp,2043557.0,-,2043562.0,"[""COMP"", ""COMP""]"
serW,serWp1,925971.0,-,926043.0,"[""COMP"", ""EXP""]"
serW,serWp2,925971.0,-,926006.0,"[""COMP"", ""COMP"", ""EXP""]"
serX,serXp,1097652.0,-,1097676.0,"[""COMP"", ""COMP""]"
setA,sgrSp2,77621.0,+,77367.0,"[""COMP"", ""EXP"", ""COMP""]"
sgrS,sgrSp2,77367.0,+,77367.0,"[""COMP"", ""EXP"", ""COMP""]"
sgrT,sgrSp2,77388.0,+,77367.0,"[""COMP"", ""EXP"", ""COMP""]"
setA,sgrSp,77621.0,+,77367.0,"[""COMP"", ""EXP"", ""COMP""]"
sgrS,sgrSp,77367.0,+,77367.0,"[""COMP"", ""EXP"", ""COMP""]"
sgrT,sgrSp,77388.0,+,77367.0,"[""COMP"", ""EXP"", ""COMP""]"
sfsB,sfsBp,3334909.0,+,3334858.0,"[""EXP""]"
sgrR,sgrRp,77299.0,-,77338.0,"[""COMP"", ""COMP""]"
sroA,sgrRp,75608.0,-,77338.0,"[""COMP"", ""COMP""]"
thiB,sgrRp,75480.0,-,77338.0,"[""COMP"", ""COMP""]"
thiP,sgrRp,74521.0,-,77338.0,"[""COMP"", ""COMP""]"
thiQ,sgrRp,72927.0,-,77338.0,"[""COMP"", ""COMP""]"
shiA,shiAp,2053643.0,+,2053566.0,"[""none"", ""EXP"", ""EXP""]"
shoB,shoBp,2700197.0,-,2700291.0,"[""none"", ""EXP""]"
sibA,sibAp,2153311.0,+,2153311.0,"[""COMP"", ""EXP""]"
sibB,sibBp,2153646.0,+,2153646.0,"[""COMP"", ""EXP""]"
sibC,sibCp,3056851.0,+,3056851.0,"[""none"", ""EXP""]"
sibD,sibDp,3194865.0,-,3194865.0,"[""COMP"", ""EXP""]"
sibE,sibEp,3195240.0,-,3195240.0,"[""COMP"", ""EXP""]"
sixA,sixAp2,2456812.0,-,2456999.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP"", ""EXP""]"
sixA,sixAp,2456812.0,-,2456999.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP"", ""EXP""]"
slt,sltp7,4630733.0,+,4630700.0,"[""COMP""]"
slyB,slyBp1,1719876.0,+,1719777.0,"[""none"", ""EXP""]"
slyB,slyBp2,1719876.0,+,1719748.0,"[""none"", ""EXP""]"
smf,smfp,3433560.0,-,3433686.0,"[""none"", ""EXP""]"
sodA,sodAp,4100810.0,+,4100759.0,"[""COMP"", ""EXP"", ""COMP""]"
sodB,sodBp,1735378.0,+,1735323.0,"[""COMP"", ""EXP"", ""EXP"", ""EXP""]"
sodC,sodCp,1724655.0,-,1724679.0,"[""COMP"", ""EXP"", ""EXP""]"
sohB,sohBp1,1329332.0,+,1329284.0,"[""COMP"", ""COMP""]"
sohB,sohBp,1329332.0,+,1329284.0,"[""COMP"", ""COMP""]"
sohB,sohBp2,1329332.0,+,1329301.0,"[""COMP"", ""COMP""]"
sokB,sokBp,1492119.0,+,1492119.0,"[""COMP"", ""EXP""]"
sokC,sokCp,16952.0,+,16952.0,"[""COMP"", ""EXP"", ""COMP""]"
solA,solAp,1120586.0,-,1120609.0,"[""EXP""]"
yceO,solAp,1119447.0,-,1120609.0,"[""EXP""]"
soxR,soxRp,4277469.0,+,4277447.0,"[""COMP"", ""COMP"", ""EXP""]"
soxS,soxSp,4277383.0,-,4277423.0,"[""COMP"", ""COMP"", ""EXP""]"
speA,speAp,3085911.0,-,3086048.0,"[""COMP"", ""COMP""]"
speB,speAp,3083797.0,-,3086048.0,"[""COMP"", ""COMP""]"
speB,speBp,3083797.0,-,3083946.0,"[""COMP"", ""EXP"", ""COMP""]"
speC,speCp,3109155.0,-,3109175.0,"[""COMP"", ""COMP"", ""COMP""]"
speD,speDp,135582.0,-,135717.0,"[""COMP"", ""EXP"", ""EXP""]"
speD,yacCp,135582.0,-,136940.0,"[""COMP"", ""EXP"", ""COMP""]"
speE,yacCp,136464.0,-,136940.0,"[""COMP"", ""EXP"", ""COMP""]"
yacC,yacCp,136917.0,-,136940.0,"[""COMP"", ""EXP"", ""COMP""]"
speE,speEp,136464.0,-,136504.0,"[""COMP"", ""EXP"", ""EXP""]"
speG,ynfBp,1656184.0,+,1655709.0,"[""none"", ""EXP""]"
ynfB,ynfBp,1655808.0,+,1655709.0,"[""none"", ""EXP""]"
spf,spfp,4049899.0,+,4049899.0,"[""none"", ""EXP"", ""EXP""]"
spy,spyp,1825625.0,-,1825688.0,"[""COMP"", ""COMP"", ""EXP"", ""COMP""]"
sra,srap,1555963.0,-,1556046.0,"[""COMP"", ""EXP"", ""EXP""]"
sraB,psrDp,1146589.0,+,1146589.0,"[""none"", ""EXP""]"
sraG,sraGp,3311183.0,+,3311183.0,"[""COMP"", ""EXP"", ""EXP"", ""EXP"", ""COMP""]"
srlR,srlRp,2829047.0,+,2828860.0,"[""none"", ""COMP"", ""EXP"", ""EXP""]"
sroA,sroAp,75608.0,-,75608.0,"[""none"", ""EXP""]"
sroH,sroHp,4190487.0,-,4190487.0,"[""none"", ""EXP""]"
ssb,ssbp1,4274125.0,+,4274092.0,"[""COMP"", ""EXP"", ""EXP""]"
ssb,ssbp3,4274125.0,+,4274011.0,"[""COMP"", ""EXP"", ""EXP""]"
ssb,ssbp2,4274125.0,+,4274080.0,"[""COMP"", ""EXP"", ""EXP""]"
sseA,sseAp,2652494.0,+,2652391.0,"[""EXP""]"
ssnA,ssnAp,3019161.0,+,3018950.0,"[""COMP"", ""EXP""]"
ssnA,ygfKp,3019161.0,+,3015992.0,"[""COMP"", ""COMP"", ""EXP""]"
ygfK,ygfKp,3016060.0,+,3015992.0,"[""COMP"", ""COMP"", ""EXP""]"
sspA,sspAp,3377420.0,-,3377569.0,"[""COMP""]"
sspB,sspAp,3376776.0,-,3377569.0,"[""COMP""]"
ssrA,ssrAp,2755593.0,+,2755586.0,"[""none"", ""EXP""]"
ssrS,ssrSp1,3055983.0,+,3055974.0,"[""COMP"", ""EXP"", ""EXP""]"
sstT,sstTp,3239944.0,+,3239863.0,"[""EXP""]"
ssuA,ssuEp,996944.0,-,997563.0,"[""COMP"", ""EXP"", ""COMP""]"
ssuB,ssuEp,994044.0,-,997563.0,"[""COMP"", ""EXP"", ""COMP""]"
ssuC,ssuEp,994832.0,-,997563.0,"[""COMP"", ""EXP"", ""COMP""]"
ssuD,ssuEp,995988.0,-,997563.0,"[""COMP"", ""EXP"", ""COMP""]"
ssuE,ssuEp,997512.0,-,997563.0,"[""COMP"", ""EXP"", ""COMP""]"
sthA,sthAp,4160790.0,-,4160802.0,"[""none""]"
stpA,stpAp2,2798495.0,-,2798556.0,"[""none"", ""COMP"", ""EXP"", ""EXP""]"
stpA,stpAp3,2798495.0,-,2798578.0,"[""none"", ""EXP""]"
stpA,stpAp1,2798495.0,-,2798536.0,"[""COMP"", ""COMP"", ""EXP"", ""EXP"", ""COMP""]"
sucA,sucAp,758706.0,+,758586.0,"[""COMP"", ""EXP"", ""EXP""]"
sucB,sucAp,761522.0,+,758586.0,"[""COMP"", ""EXP"", ""EXP""]"
sufA,sufAp,1764386.0,-,1764418.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
sufB,sufAp,1764009.0,-,1764418.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
sufC,sufAp,1762512.0,-,1764418.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
sufD,sufAp,1761791.0,-,1764418.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
sufE,sufAp,1759290.0,-,1764418.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
sufS,sufAp,1760523.0,-,1764418.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
sulA,sulAp,1020919.0,-,1020947.0,"[""COMP"", ""COMP"", ""EXP"", ""EXP"", ""EXP""]"
sutR,sutRp,1506172.0,+,1506150.0,"[""EXP"", ""COMP"", ""EXP""]"
sxy,sxyp,1021138.0,+,1021083.0,"[""COMP"", ""EXP""]"
symE,symEp,4579840.0,-,4579917.0,"[""COMP"", ""COMP""]"
symR,symRp,4579835.0,+,4579835.0,"[""COMP"", ""COMP"", ""EXP""]"
talA,talAp,2578666.0,+,2578608.0,"[""EXP""]"
talA,talAp2,2578666.0,+,2578570.0,"[""COMP"", ""EXP""]"
tktB,talAp2,2579636.0,+,2578570.0,"[""COMP"", ""EXP""]"
talA,talAp1,2578666.0,+,2578588.0,"[""COMP"", ""EXP""]"
tktB,talAp1,2579636.0,+,2578588.0,"[""COMP"", ""EXP""]"
talB,talBp,8238.0,+,8191.0,"[""EXP""]"
tam,tamp,1607346.0,+,1607221.0,"[""none"", ""EXP"", ""EXP""]"
tatA,tatAp1,4021945.0,+,4021909.0,"[""COMP""]"
tatB,tatAp1,4022218.0,+,4021909.0,"[""COMP""]"
tatC,tatAp1,4022736.0,+,4021909.0,"[""COMP""]"
tauA,tauAp,385232.0,+,385205.0,"[""none"", ""EXP""]"
tauB,tauAp,386207.0,+,385205.0,"[""none"", ""EXP""]"
tauC,tauAp,386971.0,+,385205.0,"[""none"", ""EXP""]"
tauD,tauAp,387795.0,+,385205.0,"[""none"", ""EXP""]"
tcyJ,tcyJp,2000385.0,-,2000410.0,"[""none"", ""EXP"", ""EXP""]"
tcyP,tcyPp,1810934.0,+,1810882.0,"[""none"", ""EXP""]"
tdcA,tdcAp,3267065.0,-,3267093.0,"[""none"", ""EXP""]"
tdcB,tdcAp,3266028.0,-,3267093.0,"[""none"", ""EXP""]"
tdcC,tdcAp,3265017.0,-,3267093.0,"[""none"", ""EXP""]"
tdcD,tdcAp,3263660.0,-,3267093.0,"[""none"", ""EXP""]"
tdcE,tdcAp,3262418.0,-,3267093.0,"[""none"", ""EXP""]"
tdcF,tdcAp,3260110.0,-,3267093.0,"[""none"", ""EXP""]"
tdcG,tdcAp,3259649.0,-,3267093.0,"[""none"", ""EXP""]"
tehA,tehAp,1500573.0,+,1500536.0,"[""none"", ""EXP""]"
tehB,tehAp,1501562.0,+,1500536.0,"[""none"", ""EXP""]"
tesA,tesAp,519765.0,-,519949.0,"[""COMP""]"
ybbO,tesAp,519149.0,-,519949.0,"[""COMP""]"
tesB,tesBp,475161.0,-,475201.0,"[""EXP""]"
tgt,tgtp,426137.0,+,426055.0,"[""none"", ""EXP""]"
yajC,tgtp,427287.0,+,426055.0,"[""none"", ""EXP""]"
thiC,thiCp,4196099.0,-,4196281.0,"[""none"", ""EXP""]"
thiE,thiCp,4194204.0,-,4196281.0,"[""none"", ""EXP""]"
thiF,thiCp,4193576.0,-,4196281.0,"[""none"", ""EXP""]"
thiG,thiCp,4192635.0,-,4196281.0,"[""none"", ""EXP""]"
thiH,thiCp,4191868.0,-,4196281.0,"[""none"", ""EXP""]"
thiS,thiCp,4192837.0,-,4196281.0,"[""none"", ""EXP""]"
thiD,thiMp,2184516.0,-,2185451.0,"[""EXP""]"
thiM,thiMp,2185301.0,-,2185451.0,"[""EXP""]"
thiI,thiIp,441549.0,+,441468.0,"[""none"", ""EXP""]"
thrA,thrLp,337.0,+,148.0,"[""COMP"", ""EXP"", ""EXP""]"
thrB,thrLp,2801.0,+,148.0,"[""COMP"", ""EXP"", ""EXP""]"
thrC,thrLp,3734.0,+,148.0,"[""COMP"", ""EXP"", ""EXP""]"
thrL,thrLp,190.0,+,148.0,"[""COMP"", ""EXP"", ""EXP""]"
thrW,thrWp,262871.0,+,262841.0,"[""COMP"", ""COMP""]"
thyA,thyAp,2965155.0,-,2965254.0,"[""COMP"", ""EXP""]"
tig,tigp1,455133.0,+,454993.0,"[""EXP""]"
tig,tigp2,455133.0,+,455122.0,"[""EXP""]"
tisB,tisBp,3853553.0,+,3853337.0,"[""none"", ""COMP"", ""EXP""]"
tktA,tktAp,3081635.0,-,3081707.0,"[""EXP""]"
tktB,tktBp,2579636.0,+,2579308.0,"[""COMP"", ""COMP""]"
tldE,tldEp,4457959.0,+,4457945.0,"[""EXP""]"
tnaA,tnaCp,3888730.0,+,3888411.0,"[""COMP"", ""EXP""]"
tnaB,tnaCp,3890236.0,+,3888411.0,"[""COMP"", ""EXP""]"
tnaC,tnaCp,3888435.0,+,3888411.0,"[""COMP"", ""EXP""]"
tolC,tolCp2,3178115.0,+,3178012.0,"[""none"", ""EXP""]"
ygiB,tolCp2,3179744.0,+,3178012.0,"[""none"", ""EXP""]"
ygiC,tolCp2,3180421.0,+,3178012.0,"[""none"", ""EXP""]"
tolC,tolCp4,3178115.0,+,3178074.0,"[""COMP"", ""COMP"", ""EXP""]"
ygiB,tolCp4,3179744.0,+,3178074.0,"[""COMP"", ""COMP"", ""EXP""]"
ygiC,tolCp4,3180421.0,+,3178074.0,"[""COMP"", ""COMP"", ""EXP""]"
tolC,tolCp1,3178115.0,+,3178004.0,"[""none"", ""EXP""]"
ygiB,tolCp1,3179744.0,+,3178004.0,"[""none"", ""EXP""]"
ygiC,tolCp1,3180421.0,+,3178004.0,"[""none"", ""EXP""]"
tolC,tolCp3,3178115.0,+,3178062.0,"[""none"", ""EXP""]"
ygiB,tolCp3,3179744.0,+,3178062.0,"[""none"", ""EXP""]"
ygiC,tolCp3,3180421.0,+,3178062.0,"[""none"", ""EXP""]"
tonB,tonBp,1311089.0,+,1311054.0,"[""COMP"", ""EXP""]"
topA,topAp4,1331048.0,+,1330818.0,"[""none"", ""EXP"", ""EXP"", ""EXP"", ""COMP"", ""EXP"", ""COMP""]"
topA,topAp3,1331048.0,+,1330848.0,"[""none"", ""COMP"", ""COMP"", ""EXP""]"
topA,topAp,1331048.0,+,1330789.0,"[""COMP"", ""COMP"", ""EXP""]"
topA,topAp1,1331048.0,+,1330980.0,"[""COMP"", ""COMP"", ""COMP"", ""EXP"", ""COMP"", ""EXP"", ""EXP"", ""EXP"", ""EXP""]"
topA,topAp5,1331048.0,+,1330789.0,"[""COMP"", ""COMP"", ""EXP""]"
topA,topAp2,1331048.0,+,1330883.0,"[""none"", ""COMP"", ""COMP"", ""EXP"", ""EXP"", ""EXP""]"
torA,torCp,1059256.0,+,1058056.0,"[""COMP"", ""EXP"", ""COMP""]"
torC,torCp,1058084.0,+,1058056.0,"[""COMP"", ""EXP"", ""COMP""]"
torD,torCp,1061799.0,+,1058056.0,"[""COMP"", ""EXP"", ""COMP""]"
torR,torRp,1057954.0,-,1057984.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
tpiA,tpiAp,4111507.0,-,4111569.0,"[""none"", ""EXP"", ""EXP""]"
tpiA,tpiAp1,4111507.0,-,4111524.0,"[""none"", ""COMP""]"
tpiA,tpiAp2,4111507.0,-,4111569.0,"[""none"", ""EXP"", ""EXP""]"
tpr,tyrTp,1287176.0,-,1287665.0,"[""COMP"", ""EXP"", ""EXP"", ""EXP"", ""COMP"", ""EXP"", ""EXP"", ""EXP""]"
tyrT,tyrTp,1287622.0,-,1287665.0,"[""COMP"", ""EXP"", ""EXP"", ""EXP"", ""COMP"", ""EXP"", ""EXP"", ""EXP""]"
tyrV,tyrTp,1287328.0,-,1287665.0,"[""COMP"", ""EXP"", ""EXP"", ""EXP"", ""COMP"", ""EXP"", ""EXP"", ""EXP""]"
tpx,tpxp,1388811.0,-,1388844.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
tqsA,tqsAp,1673913.0,+,1673890.0,"[""EXP""]"
treA,treAp,1247376.0,-,1247425.0,"[""COMP"", ""COMP"", ""EXP"", ""EXP""]"
treB,treBp,4466180.0,-,4466210.0,"[""COMP"", ""COMP"", ""EXP""]"
treC,treBp,4464709.0,-,4466210.0,"[""COMP"", ""COMP"", ""EXP""]"
treF,treFp,3669592.0,+,3669551.0,"[""none"", ""EXP""]"
treR,treRp1,4467246.0,-,4467271.0,"[""COMP"", ""EXP"", ""EXP""]"
treR,treRp4,4467246.0,-,4467347.0,"[""COMP"", ""COMP"", ""EXP"", ""EXP""]"
treR,treRp2,4467246.0,-,4467275.0,"[""COMP"", ""EXP""]"
treR,treRp3,4467246.0,-,4467279.0,"[""none"", ""EXP""]"
trg,trgp,1492470.0,+,1492439.0,"[""none"", ""EXP"", ""COMP""]"
trhO,yceAp,1116807.0,+,1116772.0,"[""none"", ""EXP""]"
trmA,trmAp,4163270.0,-,4163295.0,"[""COMP"", ""COMP"", ""EXP""]"
trpA,trpCp,1317222.0,-,1319944.0,"[""COMP"", ""COMP"", ""EXP""]"
trpB,trpCp,1318415.0,-,1319944.0,"[""COMP"", ""COMP"", ""EXP""]"
trpC,trpCp,1319788.0,-,1319944.0,"[""COMP"", ""COMP"", ""EXP""]"
trpA,trpLp,1317222.0,-,1323108.0,"[""none"", ""COMP"", ""COMP"", ""EXP"", ""EXP""]"
trpB,trpLp,1318415.0,-,1323108.0,"[""none"", ""COMP"", ""COMP"", ""EXP"", ""EXP""]"
trpC,trpLp,1319788.0,-,1323108.0,"[""none"", ""COMP"", ""COMP"", ""EXP"", ""EXP""]"
trpD,trpLp,1321384.0,-,1323108.0,"[""none"", ""COMP"", ""COMP"", ""EXP"", ""EXP""]"
trpE,trpLp,1322946.0,-,1323108.0,"[""none"", ""COMP"", ""COMP"", ""EXP"", ""EXP""]"
trpL,trpLp,1323082.0,-,1323108.0,"[""none"", ""COMP"", ""COMP"", ""EXP"", ""EXP""]"
trpR,trpRp,4632760.0,+,4632704.0,"[""COMP"", ""EXP"", ""EXP"", ""COMP""]"
trpS,trpSp,3513638.0,-,3513697.0,"[""COMP"", ""EXP""]"
trxA,trxAp1,3965761.0,+,3965647.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
trxA,trxAp2,3965761.0,+,3965687.0,"[""COMP"", ""EXP"", ""COMP""]"
trxA,trxAp3,3965761.0,+,3965650.0,"[""COMP"", ""EXP"", ""COMP""]"
trxB,trxBp,932050.0,-,932078.0,"[""EXP""]"
trxC,trxCp,2718735.0,+,2718675.0,"[""COMP"", ""EXP"", ""COMP""]"
tsgA,tsgAp,3492568.0,+,3492519.0,"[""EXP""]"
tsr,tsrp1,4591657.0,+,4591412.0,"[""COMP"", ""COMP""]"
tsr,tsrp2,4591657.0,+,4591633.0,"[""COMP"", ""COMP"", ""EXP""]"
tsx,tsxp1,432013.0,-,432245.0,"[""COMP"", ""COMP"", ""EXP""]"
tsx,tsxp2,432013.0,-,432091.0,"[""COMP"", ""COMP"", ""EXP"", ""EXP"", ""COMP""]"
ttdA,ttdAp,3206463.0,+,3206424.0,"[""COMP"", ""COMP""]"
ttdB,ttdAp,3207371.0,+,3206424.0,"[""COMP"", ""COMP""]"
ttdT,ttdAp,3208024.0,+,3206424.0,"[""COMP"", ""COMP""]"
ttdR,ttdRp,3206256.0,-,3206380.0,"[""none"", ""COMP""]"
tufA,tufAp2,3471329.0,-,3471583.0,"[""COMP"", ""COMP"", ""EXP""]"
tufA,tufAp1,3471329.0,-,3471724.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
tusB,yheOp2,3474965.0,-,3476541.0,"[""EXP""]"
tusC,yheOp2,3475332.0,-,3476541.0,"[""EXP""]"
tusD,yheOp2,3475718.0,-,3476541.0,"[""EXP""]"
yheO,yheOp2,3476440.0,-,3476541.0,"[""EXP""]"
tusB,yheOp1,3474965.0,-,3476506.0,"[""EXP""]"
tusC,yheOp1,3475332.0,-,3476506.0,"[""EXP""]"
tusD,yheOp1,3475718.0,-,3476506.0,"[""EXP""]"
yheO,yheOp1,3476440.0,-,3476506.0,"[""EXP""]"
tynA,tynAp,1451349.0,-,1451498.0,"[""none"", ""COMP"", ""COMP""]"
tyrB,tyrBp,4267114.0,+,4267082.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP""]"
tyrP,tyrPp2,1989681.0,+,1989502.0,"[""none"", ""EXP""]"
tyrP,tyrPp1,1989681.0,+,1989645.0,"[""COMP"", ""EXP"", ""COMP""]"
tyrR,tyrRp,1386720.0,+,1386692.0,"[""COMP"", ""EXP"", ""COMP""]"
tyrR,ycjXp,1386720.0,+,1384069.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""EXP""]"
ycjF,ycjXp,1385511.0,+,1384069.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""EXP""]"
ycjX,ycjXp,1384117.0,+,1384069.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""EXP""]"
ubiA,ubiCp,4253016.0,+,4252443.0,"[""COMP"", ""COMP""]"
ubiC,ubiCp,4252506.0,+,4252443.0,"[""COMP"", ""COMP""]"
ubiG,ubiGp,2339567.0,+,2339539.0,"[""COMP"", ""COMP""]"
ubiT,ubiTp2,3301276.0,-,3301301.0,"[""EXP""]"
yhbS,ubiTp2,3300758.0,-,3301301.0,"[""EXP""]"
ubiT,ubiTp1,3301276.0,-,3301368.0,"[""EXP""]"
yhbS,ubiTp1,3300758.0,-,3301368.0,"[""EXP""]"
ucpA,ucpAp1,2544623.0,-,2544664.0,"[""EXP""]"
ucpA,ucpAp2,2544623.0,-,2544671.0,"[""EXP""]"
udp,udpP,4016431.0,+,4016391.0,"[""COMP"", ""EXP"", ""EXP""]"
ugpA,ugpBp1,3590911.0,-,3592378.0,"[""COMP"", ""EXP"", ""COMP""]"
ugpB,ugpBp1,3592325.0,-,3592378.0,"[""COMP"", ""EXP"", ""COMP""]"
ugpC,ugpBp1,3589180.0,-,3592378.0,"[""COMP"", ""EXP"", ""COMP""]"
ugpE,ugpBp1,3590027.0,-,3592378.0,"[""COMP"", ""EXP"", ""COMP""]"
ugpQ,ugpBp1,3588113.0,-,3592378.0,"[""COMP"", ""EXP"", ""COMP""]"
ugpA,ugpBp2,3590911.0,-,3592426.0,"[""COMP"", ""EXP"", ""COMP""]"
ugpB,ugpBp2,3592325.0,-,3592426.0,"[""COMP"", ""EXP"", ""COMP""]"
ugpC,ugpBp2,3589180.0,-,3592426.0,"[""COMP"", ""EXP"", ""COMP""]"
ugpE,ugpBp2,3590027.0,-,3592426.0,"[""COMP"", ""EXP"", ""COMP""]"
